Time,temperature,pressure
2020/6/10 05:23,119.64024,315.13098
2020/6/10 05:24,119.62027,320.4151
2020/6/10 05:25,119.6003,315.42487
2020/6/10 05:26,119.58033,319.43973
2020/6/10 05:27,119.56036,316.38168
2020/6/10 05:28,119.54039,313.26059
2020/6/10 05:29,119.52042,319.04791
2020/6/10 05:30,119.51228,315.23401
2020/6/10 05:31,119.50478,316.23721
2020/6/10 05:32,119.49728,317.61105
2020/6/10 05:33,119.48979,318.98486
2020/6/10 05:34,119.48229,320.3587
2020/6/10 05:35,119.47479,317.00131
2020/6/10 05:36,119.46729,319.51108
2020/6/10 05:37,119.45979,319.34244
2020/6/10 05:38,119.4523,318.52658
2020/6/10 05:39,119.4448,320.64099
2020/6/10 05:40,119.4373,316.85715
2020/6/10 05:41,119.4298,318.8797
2020/6/10 05:42,119.4223,315.46759
2020/6/10 05:43,119.4148,318.75803
2020/6/10 05:44,119.40731,315.85748
2020/6/10 05:45,119.39981,314.35419
2020/6/10 05:46,119.39231,316.61099
2020/6/10 05:47,119.38481,316.44727
2020/6/10 05:48,119.37731,317.48563
2020/6/10 05:49,119.36982,315.02838
2020/6/10 05:50,119.36232,318.14542
2020/6/10 05:51,119.35482,316.82947
2020/6/10 05:52,119.34732,314.8425
2020/6/10 05:53,119.33982,317.63391
2020/6/10 05:54,119.33232,318.43326
2020/6/10 05:55,119.32483,317.14172
2020/6/10 05:56,119.31733,317.84225
2020/6/10 05:57,119.30983,317.94366
2020/6/10 05:58,119.30233,315.97855
2020/6/10 05:59,119.29483,314.83984
2020/6/10 06:00,119.28734,317.98199
2020/6/10 06:01,119.27984,316.96738
2020/6/10 06:02,119.27234,319.26981
2020/6/10 06:03,119.26484,317.56064
2020/6/10 06:04,119.25734,317.23547
2020/6/10 06:05,119.24984,320.45181
2020/6/10 06:06,119.24235,317.61371
2020/6/10 06:07,119.23485,319.06265
2020/6/10 06:08,119.22735,315.31256
2020/6/10 06:09,119.21985,315.37509
2020/6/10 06:10,119.21235,318.33749
2020/6/10 06:11,119.20486,318.62048
2020/6/10 06:12,119.19736,320.56769
2020/6/10 06:13,119.18986,316.56259
2020/6/10 06:14,119.18236,319.01904
2020/6/10 06:15,119.17486,317.05069
2020/6/10 06:16,119.16736,317.51117
2020/6/10 06:17,119.15987,314.68625
2020/6/10 06:18,119.15237,316.42914
2020/6/10 06:19,119.14487,319.35919
2020/6/10 06:20,119.13737,315.70114
2020/6/10 06:21,119.12987,320.38474
2020/6/10 06:22,119.12238,316.24637
2020/6/10 06:23,119.11488,314.61826
2020/6/10 06:24,119.10738,319.97818
2020/6/10 06:25,119.09988,315.22089
2020/6/10 06:26,119.09238,319.8418
2020/6/10 06:27,119.08488,316.12781
2020/6/10 06:28,119.07738,313.96243
2020/6/10 06:29,119.0695,319.90549
2020/6/10 06:30,119.05886,314.6008
2020/6/10 06:31,119.04823,317.6105
2020/6/10 06:32,119.03759,320.37851
2020/6/10 06:33,119.02695,316.36295
2020/6/10 06:34,119.01632,319.62466
2020/6/10 06:35,119.00568,316.76547
2020/6/10 06:36,118.99505,314.09042
2020/6/10 06:37,118.98441,318.70697
2020/6/10 06:38,118.97378,314.06726
2020/6/10 06:39,118.96314,315.93765
2020/6/10 06:40,118.95251,317.83377
2020/6/10 06:41,118.94187,313.54129
2020/6/10 06:42,118.93124,319.70969
2020/6/10 06:43,118.9206,315.15851
2020/6/10 06:44,118.90997,319.30701
2020/6/10 06:45,118.89933,316.58612
2020/6/10 06:46,118.88869,316.88556
2020/6/10 06:47,118.87806,317.6109
2020/6/10 06:48,118.86742,313.69836
2020/6/10 06:49,118.85679,318.246
2020/6/10 06:50,118.84615,320.48877
2020/6/10 06:51,118.83552,317.81558
2020/6/10 06:52,118.82488,314.27023
2020/6/10 06:53,118.81424,313.56079
2020/6/10 06:54,118.8036,316.24786
2020/6/10 06:55,118.79297,316.31613
2020/6/10 06:56,118.78233,317.14984
2020/6/10 06:57,118.7717,314.04956
2020/6/10 06:58,118.76106,318.51022
2020/6/10 06:59,118.75043,316.702
2020/6/10 07:00,118.73979,315.85141
2020/6/10 07:01,118.72916,317.01917
2020/6/10 07:02,118.71852,317.47498
2020/6/10 07:03,118.70789,317.58636
2020/6/10 07:04,118.69725,315.56497
2020/6/10 07:05,118.68661,317.18311
2020/6/10 07:06,118.67598,318.87091
2020/6/10 07:07,118.66534,315.95358
2020/6/10 07:08,118.65471,318.69748
2020/6/10 07:09,118.64407,319.55222
2020/6/10 07:10,118.63344,316.81927
2020/6/10 07:11,118.6228,317.3873
2020/6/10 07:12,118.61217,317.40402
2020/6/10 07:13,118.60153,315.06839
2020/6/10 07:14,118.5909,318.43634
2020/6/10 07:15,118.58026,317.17395
2020/6/10 07:16,118.56962,317.2269
2020/6/10 07:17,118.55898,317.12332
2020/6/10 07:18,118.54835,316.78241
2020/6/10 07:19,118.53771,319.37115
2020/6/10 07:20,118.52708,318.52982
2020/6/10 07:21,118.51644,316.77014
2020/6/10 07:22,118.50581,319.43274
2020/6/10 07:23,118.49517,316.15152
2020/6/10 07:24,118.48454,317.1962
2020/6/10 07:25,118.4739,319.62408
2020/6/10 07:26,118.46326,318.65897
2020/6/10 07:27,118.45263,317.69388
2020/6/10 07:28,118.44199,318.07315
2020/6/10 07:29,118.43303,319.96341
2020/6/10 07:30,118.42806,318.31128
2020/6/10 07:31,118.42309,317.74625
2020/6/10 07:32,118.41811,318.15588
2020/6/10 07:33,118.41314,313.9758
2020/6/10 07:34,118.40816,318.70438
2020/6/10 07:35,118.4032,314.98019
2020/6/10 07:36,118.39822,318.53625
2020/6/10 07:37,118.39325,315.17526
2020/6/10 07:38,118.38828,318.29935
2020/6/10 07:39,118.38331,318.70868
2020/6/10 07:40,118.37833,319.11801
2020/6/10 07:41,118.37336,318.79343
2020/6/10 07:42,118.36839,314.49048
2020/6/10 07:43,118.36341,317.73914
2020/6/10 07:44,118.35844,315.68652
2020/6/10 07:45,118.35347,319.57727
2020/6/10 07:46,118.3485,314.46411
2020/6/10 07:47,118.34352,320.81693
2020/6/10 07:48,118.33855,315.59753
2020/6/10 07:49,118.33358,320.63516
2020/6/10 07:50,118.32861,317.85156
2020/6/10 07:51,118.32363,317.83353
2020/6/10 07:52,118.31866,317.81549
2020/6/10 07:53,118.31369,313.22794
2020/6/10 07:54,118.30872,313.03589
2020/6/10 07:55,118.30374,316.43719
2020/6/10 07:56,118.29877,317.36554
2020/6/10 07:57,118.29379,318.73782
2020/6/10 07:58,118.28883,314.84848
2020/6/10 07:59,118.28385,319.36847
2020/6/10 08:00,118.27888,316.6655
2020/6/10 08:01,118.2739,316.1243
2020/6/10 08:02,118.26894,316.69064
2020/6/10 08:03,118.26396,318.07932
2020/6/10 08:04,118.25899,314.30389
2020/6/10 08:05,118.25401,319.09891
2020/6/10 08:06,118.24904,316.16638
2020/6/10 08:07,118.24407,314.9158
2020/6/10 08:08,118.2391,318.0416
2020/6/10 08:09,118.23412,314.68494
2020/6/10 08:10,118.22915,317.12506
2020/6/10 08:11,118.22418,315.25473
2020/6/10 08:12,118.21921,317.45413
2020/6/10 08:13,118.21423,316.22818
2020/6/10 08:14,118.20926,314.49881
2020/6/10 08:15,118.20428,316.07983
2020/6/10 08:16,118.19932,314.05392
2020/6/10 08:17,118.19434,316.38959
2020/6/10 08:18,118.18937,315.24176
2020/6/10 08:19,118.18439,315.38712
2020/6/10 08:20,118.17943,319.24854
2020/6/10 08:21,118.17445,320.56607
2020/6/10 08:22,118.16948,316.34244
2020/6/10 08:23,118.16451,317.43417
2020/6/10 08:24,118.15953,317.87689
2020/6/10 08:25,118.15456,313.8183
2020/6/10 08:26,118.14959,316.18689
2020/6/10 08:27,118.14462,319.73761
2020/6/10 08:28,118.13964,317.87009
2020/6/10 08:29,118.14607,317.93259
2020/6/10 08:30,118.16543,317.42111
2020/6/10 08:31,118.18478,319.97348
2020/6/10 08:32,118.20415,316.57559
2020/6/10 08:33,118.2235,316.1875
2020/6/10 08:34,118.24286,318.52911
2020/6/10 08:35,118.26221,316.048
2020/6/10 08:36,118.28157,318.33704
2020/6/10 08:37,118.30093,315.99258
2020/6/10 08:38,118.32029,318.09137
2020/6/10 08:39,118.33965,315.98355
2020/6/10 08:40,118.359,316.75555
2020/6/10 08:41,118.37836,313.1091
2020/6/10 08:42,118.39771,318.79141
2020/6/10 08:43,118.41707,314.68109
2020/6/10 08:44,118.43643,315.888
2020/6/10 08:45,118.45579,315.95383
2020/6/10 08:46,118.47514,314.90079
2020/6/10 08:47,118.4945,320.52499
2020/6/10 08:48,118.51385,314.76929
2020/6/10 08:49,118.53321,317.24377
2020/6/10 08:50,118.55257,316.59427
2020/6/10 08:51,118.57193,313.99554
2020/6/10 08:52,118.59129,319.25494
2020/6/10 08:53,118.61064,314.65869
2020/6/10 08:54,118.63,321.54431
2020/6/10 08:55,118.64935,315.28345
2020/6/10 08:56,118.66871,318.39688
2020/6/10 08:57,118.68807,314.01654
2020/6/10 08:58,118.70743,320.72144
2020/6/10 08:59,118.72678,314.63312
2020/6/10 09:00,118.74614,320.95694
2020/6/10 09:01,118.7655,314.68991
2020/6/10 09:02,118.78485,313.10135
2020/6/10 09:03,118.80421,319.19135
2020/6/10 09:04,118.82357,313.40054
2020/6/10 09:05,118.84293,320.73239
2020/6/10 09:06,118.86228,316.12375
2020/6/10 09:07,118.88164,314.87372
2020/6/10 09:08,118.90099,313.832
2020/6/10 09:09,118.92036,320.0733
2020/6/10 09:10,118.93971,320.57004
2020/6/10 09:11,118.95907,315.9924
2020/6/10 09:12,118.97842,320.31305
2020/6/10 09:13,118.99778,317.35355
2020/6/10 09:14,119.01714,313.02859
2020/6/10 09:15,119.0365,313.15759
2020/6/10 09:16,119.05585,320.20728
2020/6/10 09:17,119.07521,315.50558
2020/6/10 09:18,119.09457,317.97137
2020/6/10 09:19,119.11392,318.28415
2020/6/10 09:20,119.13328,314.62732
2020/6/10 09:21,119.15263,317.60437
2020/6/10 09:22,119.172,319.0235
2020/6/10 09:23,119.19135,318.96375
2020/6/10 09:24,119.21071,316.53033
2020/6/10 09:25,119.23006,319.0274
2020/6/10 09:26,119.24942,318.28143
2020/6/10 09:27,119.26878,314.21536
2020/6/10 09:28,119.28814,312.81
2020/6/10 09:29,119.2951,320.34189
2020/6/10 09:30,119.2951,317.08856
2020/6/10 09:31,119.2951,316.08118
2020/6/10 09:32,119.2951,318.33133
2020/6/10 09:33,119.2951,316.82132
2020/6/10 09:34,119.2951,317.95947
2020/6/10 09:35,119.2951,321.3551
2020/6/10 09:36,119.2951,316.00934
2020/6/10 09:37,119.2951,317.52701
2020/6/10 09:38,119.2951,317.35489
2020/6/10 09:39,119.2951,317.74576
2020/6/10 09:40,119.2951,319.25137
2020/6/10 09:41,119.2951,318.58084
2020/6/10 09:42,119.2951,320.7142
2020/6/10 09:43,119.2951,316.13098
2020/6/10 09:44,119.2951,314.00879
2020/6/10 09:45,119.2951,316.01627
2020/6/10 09:46,119.2951,315.87149
2020/6/10 09:47,119.2951,315.99982
2020/6/10 09:48,119.2951,319.51181
2020/6/10 09:49,119.2951,317.23889
2020/6/10 09:50,119.2951,318.43686
2020/6/10 09:51,119.2951,315.33545
2020/6/10 09:52,119.2951,317.23492
2020/6/10 09:53,119.2951,315.45926
2020/6/10 09:54,119.2951,319.21841
2020/6/10 09:55,119.2951,313.78659
2020/6/10 09:56,119.2951,319.25763
2020/6/10 09:57,119.2951,315.06708
2020/6/10 09:58,119.2951,318.09189
2020/6/10 09:59,119.2951,319.91333
2020/6/10 10:00,119.2951,318.57831
2020/6/10 10:01,119.2951,319.6236
2020/6/10 10:02,119.2951,313.82321
2020/6/10 10:03,119.2951,319.49597
2020/6/10 10:04,119.2951,315.16608
2020/6/10 10:05,119.2951,316.83646
2020/6/10 10:06,119.2951,317.78336
2020/6/10 10:07,119.2951,314.28806
2020/6/10 10:08,119.2951,316.5463
2020/6/10 10:09,119.2951,312.96259
2020/6/10 10:10,119.2951,320.38916
2020/6/10 10:11,119.2951,315.2236
2020/6/10 10:12,119.2951,318.13361
2020/6/10 10:13,119.2951,315.38303
2020/6/10 10:14,119.2951,312.70825
2020/6/10 10:15,119.2951,318.31683
2020/6/10 10:16,119.2951,318.34601
2020/6/10 10:17,119.2951,318.97641
2020/6/10 10:18,119.2951,314.47345
2020/6/10 10:19,119.2951,318.58694
2020/6/10 10:20,119.2951,315.03827
2020/6/10 10:21,119.2951,321.65411
2020/6/10 10:22,119.2951,321.58707
2020/6/10 10:23,119.2951,320.76846
2020/6/10 10:24,119.2951,320.87891
2020/6/10 10:25,119.2951,319.0329
2020/6/10 10:26,119.2951,315.67123
2020/6/10 10:27,119.2951,318.70642
2020/6/10 10:28,119.2951,320.32501
2020/6/10 10:29,119.3002,317.53467
2020/6/10 10:30,119.30648,315.81891
2020/6/10 10:31,119.31275,318.73764
2020/6/10 10:32,119.31902,315.01361
2020/6/10 10:33,119.32529,318.65997
2020/6/10 10:34,119.33157,315.87085
2020/6/10 10:35,119.33784,319.71494
2020/6/10 10:36,119.34411,321.84341
2020/6/10 10:37,119.35038,318.61139
2020/6/10 10:38,119.35665,319.81714
2020/6/10 10:39,119.36292,315.75464
2020/6/10 10:40,119.36919,318.3205
2020/6/10 10:41,119.37547,317.19977
2020/6/10 10:42,119.38174,318.13861
2020/6/10 10:43,119.38801,319.92679
2020/6/10 10:44,119.39428,316.77057
2020/6/10 10:45,119.40055,318.22153
2020/6/10 10:46,119.40682,318.20856
2020/6/10 10:47,119.41309,318.4288
2020/6/10 10:48,119.41936,316.57373
2020/6/10 10:49,119.42564,317.87885
2020/6/10 10:50,119.43191,321.3551
2020/6/10 10:51,119.43818,317.41394
2020/6/10 10:52,119.44445,318.99564
2020/6/10 10:53,119.45072,314.9686
2020/6/10 10:54,119.45699,316.34015
2020/6/10 10:55,119.46327,317.51846
2020/6/10 10:56,119.46954,313.75
2020/6/10 10:57,119.47581,316.70969
2020/6/10 10:58,119.48209,317.96353
2020/6/10 10:59,119.48836,320.17151
2020/6/10 11:00,119.49463,317.41629
2020/6/10 11:01,119.5009,316.40033
2020/6/10 11:02,119.50717,318.72556
2020/6/10 11:03,119.51344,315.2576
2020/6/10 11:04,119.51971,320.81726
2020/6/10 11:05,119.52599,319.96252
2020/6/10 11:06,119.53226,317.72153
2020/6/10 11:07,119.53853,315.8447
2020/6/10 11:08,119.5448,319.41309
2020/6/10 11:09,119.55107,314.9581
2020/6/10 11:10,119.55734,318.45367
2020/6/10 11:11,119.56361,317.80356
2020/6/10 11:12,119.56989,317.66455
2020/6/10 11:13,119.57616,317.94025
2020/6/10 11:14,119.58243,314.4292
2020/6/10 11:15,119.5887,319.70929
2020/6/10 11:16,119.59497,315.55661
2020/6/10 11:17,119.60124,313.39285
2020/6/10 11:18,119.60751,318.45566
2020/6/10 11:19,119.61379,313.63309
2020/6/10 11:20,119.62006,320.66718
2020/6/10 11:21,119.62634,320.26501
2020/6/10 11:22,119.63261,316.58719
2020/6/10 11:23,119.63888,313.1091
2020/6/10 11:24,119.64515,318.92542
2020/6/10 11:25,119.65142,314.07352
2020/6/10 11:26,119.65769,320.42798
2020/6/10 11:27,119.66396,315.52817
2020/6/10 11:28,119.67023,318.8913
2020/6/10 11:29,119.66926,318.90857
2020/6/10 11:30,119.66795,313.97208
2020/6/10 11:31,119.66666,313.75
2020/6/10 11:32,119.66536,317.9845
2020/6/10 11:33,119.66405,318.01825
2020/6/10 11:34,119.66276,318.31625
2020/6/10 11:35,119.66145,314.46661
2020/6/10 11:36,119.66016,320.1312
2020/6/10 11:37,119.65886,321.01941
2020/6/10 11:38,119.65755,319.79813
2020/6/10 11:39,119.65626,316.87585
2020/6/10 11:40,119.65495,320.03024
2020/6/10 11:41,119.65366,315.6629
2020/6/10 11:42,119.65235,319.5123
2020/6/10 11:43,119.65105,316.30426
2020/6/10 11:44,119.64976,314.99509
2020/6/10 11:45,119.64845,317.23965
2020/6/10 11:46,119.64716,314.69373
2020/6/10 11:47,119.64585,318.92786
2020/6/10 11:48,119.64455,316.50296
2020/6/10 11:49,119.64326,314.92929
2020/6/10 11:50,119.64195,315.42651
2020/6/10 11:51,119.64066,315.92371
2020/6/10 11:52,119.63935,317.98297
2020/6/10 11:53,119.63805,315.84579
2020/6/10 11:54,119.63675,317.3255
2020/6/10 11:55,119.63545,317.32986
2020/6/10 11:56,119.63416,319.22519
2020/6/10 11:57,119.63285,321.50769
2020/6/10 11:58,119.63155,318.06067
2020/6/10 11:59,119.63025,318.33826
2020/6/10 12:00,119.62895,318.49561
2020/6/10 12:01,119.62766,318.5979
2020/6/10 12:02,119.62635,314.77255
2020/6/10 12:03,119.62505,316.03943
2020/6/10 12:04,119.62375,319.2066
2020/6/10 12:05,119.62245,315.20126
2020/6/10 12:06,119.62115,318.46634
2020/6/10 12:07,119.61985,317.37311
2020/6/10 12:08,119.61855,316.95364
2020/6/10 12:09,119.61725,318.4928
2020/6/10 12:10,119.61595,317.55276
2020/6/10 12:11,119.61465,321.8067
2020/6/10 12:12,119.61335,316.84308
2020/6/10 12:13,119.61205,316.56616
2020/6/10 12:14,119.61075,315.22375
2020/6/10 12:15,119.60945,315.3324
2020/6/10 12:16,119.60815,320.19702
2020/6/10 12:17,119.60685,321.03125
2020/6/10 12:18,119.60555,317.33844
2020/6/10 12:19,119.60425,318.65665
2020/6/10 12:20,119.60295,318.13928
2020/6/10 12:21,119.60165,315.77655
2020/6/10 12:22,119.60035,320.61841
2020/6/10 12:23,119.59904,317.97562
2020/6/10 12:24,119.59775,313.6767
2020/6/10 12:25,119.59645,319.8959
2020/6/10 12:26,119.59515,316.12772
2020/6/10 12:27,119.59385,314.27234
2020/6/10 12:28,119.5927,319.77084
2020/6/10 12:29,119.5927,315.97351
2020/6/10 12:30,119.5927,320.06003
2020/6/10 12:31,119.5927,314.46411
2020/6/10 12:32,119.5927,321.29208
2020/6/10 12:33,119.5927,313.66318
2020/6/10 12:34,119.5927,319.25592
2020/6/10 12:35,119.5927,314.33615
2020/6/10 12:36,119.5927,320.06955
2020/6/10 12:37,119.5927,314.95239
2020/6/10 12:38,119.5927,320.52499
2020/6/10 12:39,119.5927,317.80795
2020/6/10 12:40,119.5927,313.3175
2020/6/10 12:41,119.5927,320.92426
2020/6/10 12:42,119.5927,314.69461
2020/6/10 12:43,119.5927,315.73694
2020/6/10 12:44,119.5927,317.10153
2020/6/10 12:45,119.5927,318.46613
2020/6/10 12:46,119.5927,316.95734
2020/6/10 12:47,119.5927,320.37292
2020/6/10 12:48,119.5927,315.50449
2020/6/10 12:49,119.5927,318.98987
2020/6/10 12:50,119.5927,318.28424
2020/6/10 12:51,119.5927,313.60834
2020/6/10 12:52,119.5927,312.73679
2020/6/10 12:53,119.5927,314.93091
2020/6/10 12:54,119.5927,319.27319
2020/6/10 12:55,119.5927,316.18555
2020/6/10 12:56,119.5927,313.52209
2020/6/10 12:57,119.5927,318.69235
2020/6/10 12:58,119.5927,320.52499
2020/6/10 12:59,119.5927,313.78659
2020/6/10 13:00,119.5927,317.36154
2020/6/10 13:01,119.5927,315.04883
2020/6/10 13:02,119.5927,318.86441
2020/6/10 13:03,119.5927,316.84409
2020/6/10 13:04,119.5927,316.97729
2020/6/10 13:05,119.5927,317.86182
2020/6/10 13:06,119.5927,314.83047
2020/6/10 13:07,119.5927,317.78336
2020/6/10 13:08,119.5927,317.82077
2020/6/10 13:09,119.5927,318.94751
2020/6/10 13:10,119.5927,317.57288
2020/6/10 13:11,119.5927,317.10352
2020/6/10 13:12,119.5927,318.20172
2020/6/10 13:13,119.5927,316.20297
2020/6/10 13:14,119.5927,317.96039
2020/6/10 13:15,119.5927,317.39429
2020/6/10 13:16,119.5927,316.61526
2020/6/10 13:17,119.5927,318.71338
2020/6/10 13:18,119.5927,317.45218
2020/6/10 13:19,119.5927,318.70435
2020/6/10 13:20,119.5927,318.91501
2020/6/10 13:21,119.5927,319.12567
2020/6/10 13:22,119.5927,317.42432
2020/6/10 13:23,119.5927,317.46445
2020/6/10 13:24,119.5927,320.00195
2020/6/10 13:25,119.5927,317.36331
2020/6/10 13:26,119.5927,319.37042
2020/6/10 13:27,119.5927,316.31992
2020/6/10 13:28,119.59456,315.5589
2020/6/10 13:29,119.60021,319.66803
2020/6/10 13:30,119.60587,316.93768
2020/6/10 13:31,119.61153,316.94293
2020/6/10 13:32,119.61718,313.86591
2020/6/10 13:33,119.62283,319.63412
2020/6/10 13:34,119.62849,316.55728
2020/6/10 13:35,119.63414,318.608
2020/6/10 13:36,119.6398,315.47955
2020/6/10 13:37,119.64545,316.33432
2020/6/10 13:38,119.65111,316.27713
2020/6/10 13:39,119.65676,312.99921
2020/6/10 13:40,119.66241,318.8934
2020/6/10 13:41,119.66808,315.7883
2020/6/10 13:42,119.67373,320.06906
2020/6/10 13:43,119.67938,318.61096
2020/6/10 13:44,119.68504,317.15286
2020/6/10 13:45,119.69069,315.69476
2020/6/10 13:46,119.69635,320.30112
2020/6/10 13:47,119.702,314.90704
2020/6/10 13:48,119.70766,316.52023
2020/6/10 13:49,119.71331,317.92548
2020/6/10 13:50,119.71896,313.77927
2020/6/10 13:51,119.72462,320.41306
2020/6/10 13:52,119.73028,314.65851
2020/6/10 13:53,119.73593,314.6167
2020/6/10 13:54,119.74158,317.01941
2020/6/10 13:55,119.74724,313.97397
2020/6/10 13:56,119.7529,318.97821
2020/6/10 13:57,119.75855,314.07443
2020/6/10 13:58,119.76421,319.97598
2020/6/10 13:59,119.76986,315.61142
2020/6/10 14:00,119.77551,315.03171
2020/6/10 14:01,119.78117,317.69839
2020/6/10 14:02,119.78683,313.98495
2020/6/10 14:03,119.79248,319.19464
2020/6/10 14:04,119.79813,316.37741
2020/6/10 14:05,119.80379,315.84747
2020/6/10 14:06,119.80945,316.20026
2020/6/10 14:07,119.8151,318.5144
2020/6/10 14:08,119.82076,317.12393
2020/6/10 14:09,119.82641,319.10959
2020/6/10 14:10,119.83206,315.22971
2020/6/10 14:11,119.83772,318.80499
2020/6/10 14:12,119.84338,317.64063
2020/6/10 14:13,119.84903,317.17804
2020/6/10 14:14,119.85468,318.23743
2020/6/10 14:15,119.86034,315.16504
2020/6/10 14:16,119.866,317.5795
2020/6/10 14:17,119.87165,316.88074
2020/6/10 14:18,119.8773,319.40042
2020/6/10 14:19,119.88296,318.62885
2020/6/10 14:20,119.88861,316.72241
2020/6/10 14:21,119.89427,315.29367
2020/6/10 14:22,119.89993,316.54367
2020/6/10 14:23,119.90558,317.7937
2020/6/10 14:24,119.91123,316.0647
2020/6/10 14:25,119.91689,317.59506
2020/6/10 14:26,119.92255,320.52499
2020/6/10 14:27,119.9282,315.73608
2020/6/10 14:28,119.93056,316.66306
2020/6/10 14:29,119.92865,315.58005
2020/6/10 14:30,119.92673,316.63135
2020/6/10 14:31,119.92482,318.11432
2020/6/10 14:32,119.9229,316.52609
2020/6/10 14:33,119.92099,317.34457
2020/6/10 14:34,119.91908,317.22968
2020/6/10 14:35,119.91717,316.4003
2020/6/10 14:36,119.91525,318.00385
2020/6/10 14:37,119.91334,315.34363
2020/6/10 14:38,119.91142,316.2706
2020/6/10 14:39,119.90951,318.32245
2020/6/10 14:40,119.90759,321.09259
2020/6/10 14:41,119.90568,317.90552
2020/6/10 14:42,119.90376,318.57321
2020/6/10 14:43,119.90185,315.80493
2020/6/10 14:44,119.89994,318.54196
2020/6/10 14:45,119.89803,317.48959
2020/6/10 14:46,119.89611,316.43723
2020/6/10 14:47,119.8942,318.39056
2020/6/10 14:48,119.89228,315.55505
2020/6/10 14:49,119.89037,318.59131
2020/6/10 14:50,119.88845,318.33243
2020/6/10 14:51,119.88654,318.44696
2020/6/10 14:52,119.88462,319.2308
2020/6/10 14:53,119.88271,315.4834
2020/6/10 14:54,119.88079,320.74368
2020/6/10 14:55,119.87888,317.10492
2020/6/10 14:56,119.87697,314.54697
2020/6/10 14:57,119.87505,319.69333
2020/6/10 14:58,119.87314,315.43704
2020/6/10 14:59,119.87122,317.02249
2020/6/10 15:00,119.86931,316.40518
2020/6/10 15:01,119.86739,318.12827
2020/6/10 15:02,119.86548,313.97449
2020/6/10 15:03,119.86356,319.75867
2020/6/10 15:04,119.86165,315.26822
2020/6/10 15:05,119.85973,320.66223
2020/6/10 15:06,119.85783,317.10355
2020/6/10 15:07,119.85591,317.36749
2020/6/10 15:08,119.854,317.75577
2020/6/10 15:09,119.85208,314.21307
2020/6/10 15:10,119.85017,318.2099
2020/6/10 15:11,119.84825,316.02982
2020/6/10 15:12,119.84634,313.20673
2020/6/10 15:13,119.84442,317.74933
2020/6/10 15:14,119.84251,318.4559
2020/6/10 15:15,119.84059,318.49658
2020/6/10 15:16,119.83868,314.9993
2020/6/10 15:17,119.83677,319.12955
2020/6/10 15:18,119.83485,315.71494
2020/6/10 15:19,119.83294,318.87173
2020/6/10 15:20,119.83102,316.34546
2020/6/10 15:21,119.82911,315.29419
2020/6/10 15:22,119.82719,317.35855
2020/6/10 15:23,119.82528,318.53168
2020/6/10 15:24,119.82336,317.28116
2020/6/10 15:25,119.82145,314.4404
2020/6/10 15:26,119.81953,317.72473
2020/6/10 15:27,119.81762,319.5484
2020/6/10 15:28,119.81747,318.89371
2020/6/10 15:29,119.81815,318.22125
2020/6/10 15:30,119.81884,314.67285
2020/6/10 15:31,119.81953,317.06537
2020/6/10 15:32,119.82022,317.21698
2020/6/10 15:33,119.82091,318.4379
2020/6/10 15:34,119.8216,320.15259
2020/6/10 15:35,119.82229,315.90659
2020/6/10 15:36,119.82298,316.14197
2020/6/10 15:37,119.82366,316.39871
2020/6/10 15:38,119.82436,317.19861
2020/6/10 15:39,119.82504,315.69376
2020/6/10 15:40,119.82573,317.57266
2020/6/10 15:41,119.82642,320.1893
2020/6/10 15:42,119.82711,315.52655
2020/6/10 15:43,119.8278,316.97958
2020/6/10 15:44,119.82848,318.95065
2020/6/10 15:45,119.82917,315.36615
2020/6/10 15:46,119.82986,315.70261
2020/6/10 15:47,119.83055,319.06009
2020/6/10 15:48,119.83124,316.74744
2020/6/10 15:49,119.83192,318.43616
2020/6/10 15:50,119.83262,316.89517
2020/6/10 15:51,119.83331,316.55316
2020/6/10 15:52,119.83399,316.68207
2020/6/10 15:53,119.83468,316.34839
2020/6/10 15:54,119.83537,320.26251
2020/6/10 15:55,119.83606,316.80383
2020/6/10 15:56,119.83675,316.30676
2020/6/10 15:57,119.83744,315.05029
2020/6/10 15:58,119.83813,318.67899
2020/6/10 15:59,119.83881,315.87747
2020/6/10 16:00,119.8395,316.8797
2020/6/10 16:01,119.84019,317.66849
2020/6/10 16:02,119.84088,315.17752
2020/6/10 16:03,119.84157,318.76706
2020/6/10 16:04,119.84225,316.33636
2020/6/10 16:05,119.84295,319.65616
2020/6/10 16:06,119.84364,317.46536
2020/6/10 16:07,119.84432,315.55661
2020/6/10 16:08,119.84501,318.87091
2020/6/10 16:09,119.8457,314.9707
2020/6/10 16:10,119.84639,317.25162
2020/6/10 16:11,119.84708,314.81119
2020/6/10 16:12,119.84776,319.52551
2020/6/10 16:13,119.84846,315.67615
2020/6/10 16:14,119.84914,319.8475
2020/6/10 16:15,119.84983,318.12732
2020/6/10 16:16,119.85052,314.21802
2020/6/10 16:17,119.85121,320.08542
2020/6/10 16:18,119.8519,316.29678
2020/6/10 16:19,119.85258,316.72256
2020/6/10 16:20,119.85328,317.26132
2020/6/10 16:21,119.85397,316.28262
2020/6/10 16:22,119.85465,315.21829
2020/6/10 16:23,119.85534,315.79733
2020/6/10 16:24,119.85603,315.06003
2020/6/10 16:25,119.85672,318.80042
2020/6/10 16:26,119.85741,315.61313
2020/6/10 16:27,119.85809,319.74118
2020/6/10 16:28,119.85761,320.56769
